country,subnational1,subnational2,threshold,area_ha,extent_2000_ha,extent_2010_ha,deforested_2000-2010_ha,percent_deforested_2000-2010,vulnerable_2000-2010,gain_2000-2012_ha,tc_loss_ha_2001,tc_loss_ha_2002,tc_loss_ha_2003,tc_loss_ha_2004,tc_loss_ha_2005,tc_loss_ha_2006,tc_loss_ha_2007,tc_loss_ha_2008,tc_loss_ha_2009,tc_loss_ha_2010,tc_loss_ha_2011,tc_loss_ha_2012,tc_loss_ha_2013,tc_loss_ha_2014,tc_loss_ha_2015,tc_loss_ha_2016,tc_loss_ha_2017,tc_loss_ha_2018,tc_loss_ha_2019,tc_loss_ha_2020,abg_biomass_stock_2000_Mg,avg_biomass_per_ha_Mg,abg_biomass_loss_Mg_2001,abg_biomass_loss_Mg_2002,abg_biomass_loss_Mg_2003,abg_biomass_loss_Mg_2004,abg_biomass_loss_Mg_2005,abg_biomass_loss_Mg_2006,abg_biomass_loss_Mg_2007,abg_biomass_loss_Mg_2008,abg_biomass_loss_Mg_2009,abg_biomass_loss_Mg_2010,abg_biomass_loss_Mg_2011,abg_biomass_loss_Mg_2012,abg_biomass_loss_Mg_2013,abg_biomass_loss_Mg_2014,abg_biomass_loss_Mg_2015,abg_biomass_loss_Mg_2016,abg_biomass_loss_Mg_2017,abg_biomass_loss_Mg_2018,abg_biomass_loss_Mg_2019,abg_biomass_loss_Mg_2020,abg_co2_stock_2000__Mg,whrc_aboveground_co2_emissions_Mg_2001,whrc_aboveground_co2_emissions_Mg_2002,whrc_aboveground_co2_emissions_Mg_2003,whrc_aboveground_co2_emissions_Mg_2004,whrc_aboveground_co2_emissions_Mg_2005,whrc_aboveground_co2_emissions_Mg_2006,whrc_aboveground_co2_emissions_Mg_2007,whrc_aboveground_co2_emissions_Mg_2008,whrc_aboveground_co2_emissions_Mg_2009,whrc_aboveground_co2_emissions_Mg_2010,whrc_aboveground_co2_emissions_Mg_2011,whrc_aboveground_co2_emissions_Mg_2012,whrc_aboveground_co2_emissions_Mg_2013,whrc_aboveground_co2_emissions_Mg_2014,whrc_aboveground_co2_emissions_Mg_2015,whrc_aboveground_co2_emissions_Mg_2016,whrc_aboveground_co2_emissions_Mg_2017,whrc_aboveground_co2_emissions_Mg_2018,whrc_aboveground_co2_emissions_Mg_2019,whrc_aboveground_co2_emissions_Mg_2020,location
Indonesia,Aceh,Aceh Tamiang,20,217592,181750,174351,7399,3.4004007500275746,1,9196,1394,875,685,1003,811,1934,2442,1747,2725,3482,1892,3021,4297,3577,2248,3487,2335,2975,1871,2598,39021728,215,320015,185755,148908,208182,171892,387692,529216,385792,577272,771216,404645,655920,963738,723649,447214,665568,437266,562987,366620,506666,71539834,586694,340551,272999,381668,315134,710769,970229,707285,1058331,1413895,741850,1202521,1766853,1326690,819891,1220207,801654,1032142,672137,928888,44
Indonesia,Aceh,Aceh Tamiang,25,217592,181103,173220,7883,3.6228353983602335,1,9196,1393,875,685,1003,811,1934,2442,1746,2725,3481,1892,3020,4295,3574,2244,3481,2331,2969,1869,2591,38959514,215,319952,185681,148898,208152,171859,387686,529161,385730,577206,771180,404629,655817,963510,723257,446764,664939,436937,562279,366336,505982,71425775,586580,340415,272980,381611,315075,710758,970129,707172,1058211,1413829,741820,1202331,1766436,1325972,819067,1219054,801051,1030844,671617,927634,45
Indonesia,Aceh,Aceh Tamiang,30,217592,179546,171460,8086,3.716129269458436,1,9196,1392,873,685,1003,811,1932,2441,1745,2722,3479,1891,3018,4290,3561,2234,3469,2322,2951,1861,2579,38801023,216,319879,185504,148816,208121,171830,387522,529059,385536,576802,770929,404550,655633,962951,722058,445812,663672,435972,560533,365414,504659,71135208,586445,340091,272829,381554,315022,710457,969942,706817,1057470,1413369,741674,1201993,1765411,1323772,817322,1216732,799283,1027644,669925,925209,46
Indonesia,Aceh,Aceh Tamiang,50,217592,172422,162760,9662,4.440420603698665,1,9196,1384,865,682,997,806,1923,2431,1733,2703,3472,1885,2998,4266,3506,2200,3392,2274,2868,1809,2505,38059932,221,318910,184583,148403,207540,171339,386374,527961,384250,574669,769957,403858,653496,959993,715661,441762,655420,430875,551522,359676,496375,69776542,584668,338402,272072,380490,314121,708353,967928,704458,1053559,1411587,740407,1198076,1759988,1312045,809897,1201603,789937,1011124,659406,910021,47
Indonesia,Aceh,Aceh Tamiang,75,217592,146749,138737,8012,3.682120666200963,1,9196,1330,803,650,942,771,1799,2321,1630,2544,3373,1837,2868,4068,3192,1983,3003,2016,2487,1544,2125,34634542,236,311369,176527,143858,200692,166467,368568,512309,369098,552968,754586,397287,637605,928329,668238,411887,603623,397151,498508,321403,440160,63496661,570843,323632,263740,367935,305190,675709,939234,676679,1013774,1383408,728360,1168942,1701937,1225103,755126,1106642,728111,913931,589239,806959,48
Indonesia,Aceh,Aceh Tengah,10,470712,432798,432323,475,0.10091096041741023,1,6493,963,798,277,847,940,1502,620,269,1670,908,726,941,1054,1769,1946,4058,3103,3682,3100,2212,126747129,293,276013,219672,77592,202681,250903,389450,168195,66880,456309,231672,202266,250809,288428,466124,544917,1075840,841909,999806,864969,595593,232369736,506024,402733,142251,371582,459989,713992,308357,122614,836566,424731,370820,459816,528785,854560,999015,1972373,1543500,1832977,1585776,1091921,49
Indonesia,Aceh,Aceh Tengah,15,470712,430221,429468,753,0.1599704277774945,1,6493,961,794,277,842,939,1499,620,268,1669,907,726,940,1051,1758,1940,4044,3094,3671,3091,2202,126442616,294,275750,219131,77552,202173,250788,389145,168167,66831,456149,231505,202199,250707,288000,464803,544161,1074171,840719,998463,863840,594208,231811462,505542,401740,142179,370650,459777,713432,308305,122523,836273,424427,370699,459630,528000,852139,997629,1969314,1541319,1830516,1583706,1089381,50
Indonesia,Aceh,Aceh Tengah,20,470712,428801,428500,301,0.0639456822855589,1,6493,960,793,277,840,939,1498,620,268,1668,906,725,939,1046,1751,1937,4031,3084,3660,3083,2193,126266506,294,275643,219069,77533,201906,250697,388956,168142,66780,455994,231437,202063,250566,287412,463879,543731,1072460,839491,997000,862698,593061,231488594,505345,401626,142144,370161,459611,713086,308261,122431,835989,424302,370449,459372,526922,850445,996840,1966177,1539067,1827834,1581613,1087279,51
Indonesia,Aceh,Aceh Tengah,25,470712,427547,426920,627,0.1332024677509815,1,6493,959,793,276,839,938,1497,620,268,1668,905,724,938,1043,1744,1934,4024,3079,3653,3078,2188,126111128,295,275527,219023,77502,201711,250635,388867,168142,66780,455945,231338,201981,250491,287105,463052,543418,1071565,838803,996072,862139,592457,231203735,505133,401542,142086,369803,459497,712924,308261,122431,835899,424120,370299,459233,526360,848929,996266,1964536,1537806,1826133,1580589,1086172,52
Indonesia,Aceh,Aceh Tengah,30,470712,425516,425302,214,0.04546304321963324,1,6493,959,792,276,837,938,1496,619,267,1667,905,724,937,1039,1737,1931,4013,3073,3643,3072,2182,125852048,296,275451,218878,77479,201493,250602,388698,168102,66730,455835,231245,201961,250323,286571,462063,543021,1070184,837935,994819,861325,591625,230728754,504994,401276,142046,369404,459438,712612,308188,122338,835698,423949,370262,458926,525380,847116,995538,1962005,1536215,1823836,1579097,1084645,53
Indonesia,Aceh,Aceh Tengah,50,470712,415293,414853,440,0.09347541596560105,1,6493,951,769,275,811,928,1482,615,264,1652,895,720,927,1017,1685,1904,3924,3009,3569,3009,2126,124519099,300,274416,215892,77287,197993,249304,386928,167588,66206,453871,229966,201396,249122,283799,455495,539526,1058937,830041,985301,853653,584485,228285016,503096,395802,141692,362988,457058,709368,307245,121379,832098,421604,369226,456723,520298,835075,989132,1941385,1521743,1806385,1565031,1071556,54
Indonesia,Aceh,Aceh Tengah,75,470712,387148,389049,-1901,-0.4038562857968354,0,6493,886,688,259,693,868,1377,586,241,1549,834,687,878,934,1522,1798,3620,2792,3303,2812,1960,120010018,310,262620,200918,74697,177327,239319,369516,163054,62686,436886,219932,196224,241472,271358,431227,524290,1014394,799220,945320,825318,559672,220018367,481470,368351,136944,325100,438752,677446,298933,114925,800958,403209,359744,442699,497490,790582,961199,1859721,1465236,1733087,1513084,1026065,55
Indonesia,Aceh,Aceh Tenggara,10,418226,399650,395042,4608,1.101796636268429,1,3430,890,474,423,704,894,732,1531,1630,2833,4307,893,1747,436,2166,802,1953,1160,1318,560,935,128748985,322,227757,122394,116868,189005,240336,201715,391544,433817,772584,1151069,247492,481417,117652,540544,213663,500924,306102,351266,142496,228297,236039806,417554,224390,214258,346509,440616,369811,717830,795332,1416405,2110293,453736,882598,215695,990997,391716,918361,561188,643988,261243,418545,56
Indonesia,Aceh,Aceh Tenggara,15,418226,398895,393662,5233,1.251237369269247,1,3430,888,474,422,703,894,731,1529,1629,2830,4303,892,1744,435,2155,799,1943,1156,1308,556,926,128662537,323,227513,122341,116776,188893,240267,201580,391298,433692,772285,1150662,247407,481080,117494,539235,213355,499785,305664,350039,142044,227269,235881318,417106,224291,214089,346304,440490,369563,717379,795101,1415856,2109546,453580,881981,215406,988597,391150,916273,560384,641738,260413,416660,57
Indonesia,Aceh,Aceh Tenggara,20,418226,398442,393132,5310,1.2696484675749475,1,3430,887,473,422,703,893,731,1528,1628,2829,4301,892,1742,435,2147,798,1936,1153,1299,552,919,128607560,323,227389,122274,116750,188859,240207,201541,391150,433574,772123,1150395,247369,480892,117469,538333,213233,498998,305220,349062,141599,226521,235780527,416880,224170,214041,346242,440380,369492,717109,794886,1415558,2109057,453510,881635,215360,986944,390928,914830,559570,639946,259598,415289,58
Indonesia,Aceh,Aceh Tenggara,25,418226,398117,392409,5708,1.3648123263498684,1,3430,886,472,422,701,893,730,1527,1627,2829,4300,891,1741,435,2143,797,1932,1150,1295,551,916,128567303,323,227213,122188,116717,188699,240161,201497,391053,433485,772098,1150242,247342,480771,117434,537905,213133,498533,304963,348596,141461,226086,235706722,416558,224011,213981,345948,440295,369411,716931,794723,1415512,2108776,453460,881413,215296,986158,390745,913976,559100,639093,259345,414491,59
Indonesia,Aceh,Aceh Tenggara,30,418226,397464,391482,5982,1.4303271436974268,1,3430,884,472,422,700,892,730,1525,1626,2827,4296,891,1740,434,2131,794,1919,1146,1285,545,903,128483444,323,227064,122101,116704,188578,240108,201422,390814,433319,771901,1149822,247280,480632,117335,536410,212723,496865,304417,347271,140727,224575,235552980,416283,223851,213958,345727,440197,369273,716493,794419,1415152,2108006,453346,881159,215114,983419,389993,910920,558098,636663,258000,411721,60
Indonesia,Aceh,Aceh Tenggara,50,418226,394424,387120,7304,1.7464241821407565,1,3430,871,467,419,694,884,723,1505,1615,2812,4270,886,1724,430,2097,788,1886,1129,1253,529,873,128031217,325,225261,121408,116297,187673,238895,200565,388064,431882,769798,1146163,246577,478321,116871,531555,211913,492413,302158,342910,138589,220392,234723898,412979,222580,213211,344066,437973,367703,711451,791783,1411297,2101299,452058,876923,214263,974517,388508,902757,553956,628668,254079,404051,61
Indonesia,Aceh,Aceh Tenggara,75,418226,386450,377894,8556,2.0457838584879946,1,3430,786,435,401,652,836,691,1395,1527,2695,4076,856,1642,407,1923,737,1729,1048,1145,472,765,126562633,328,209273,115708,112856,180049,230094,194615,368594,416388,748688,1111695,241172,463101,112896,501868,203123,465106,288266,324199,128777,201764,232031494,383667,212132,206903,330089,421838,356793,675755,763377,1372594,2038108,442149,849018,206976,920091,372393,852695,528487,594365,236090,369901,62
Indonesia,Aceh,Aceh Timur,10,542690,468396,453448,14948,2.7544270209511876,1,12275,1009,1132,651,1288,1553,732,1124,1135,5888,3653,4825,6841,5441,10505,7957,8990,4803,5615,3195,3382,117870637,252,232786,255082,160120,295458,360474,166338,246537,267363,1390931,850837,1113935,1501191,1233655,2271958,1770319,2040557,1072226,1183116,694419,743287,216096167,426775,467651,293553,541672,660869,304953,451985,490166,2550041,1559868,2042214,2752184,2261701,4165257,3245585,3741021,1965747,2169046,1273101,1362692,63
Indonesia,Aceh,Aceh Timur,15,542690,460688,445739,14949,2.7546112882124234,1,12275,1008,1128,651,1287,1551,730,1122,1134,5885,3651,4821,6833,5425,10433,7929,8950,4778,5568,3175,3352,117257083,255,232650,254625,160106,295229,360310,166191,246262,267241,1390587,850531,1113478,1500174,1231567,2262826,1766658,2035488,1069066,1177714,692127,739568,214971320,426525,466812,293527,541253,660569,304683,451480,489941,2549409,1559307,2041377,2750319,2257873,4148515,3238873,3731728,1959955,2159142,1268899,1355874,64
Indonesia,Aceh,Aceh Timur,20,542690,457721,443951,13770,2.5373601872155374,1,12275,1007,1127,651,1285,1550,730,1121,1133,5881,3649,4819,6828,5412,10372,7895,8915,4757,5530,3158,3330,116929283,255,232512,254440,160085,294998,360116,166103,246149,267084,1390162,850263,1113202,1499515,1229622,2254574,1762023,2031126,1066343,1172959,689831,736746,214370353,426272,466474,293490,540829,660213,304523,451273,489655,2548630,1558816,2040871,2749111,2254307,4133386,3230376,3723731,1954963,2150425,1264690,1350701,65
Indonesia,Aceh,Aceh Timur,25,542690,456057,441512,14545,2.680167314673202,1,12275,1007,1126,650,1284,1549,729,1120,1133,5880,3647,4818,6822,5404,10341,7879,8897,4746,5509,3150,3322,116751588,256,232485,254297,160056,294916,359993,166046,246067,267064,1389930,850089,1113025,1498813,1228581,2250391,1759924,2028803,1064952,1170212,688755,735615,214044577,426222,466212,293436,540680,659987,304418,451122,489618,2548205,1558497,2040545,2747824,2252399,4125716,3226528,3719473,1952412,2145389,1262717,1348628,66
Indonesia,Aceh,Aceh Timur,30,542690,451962,437304,14658,2.700989515192836,1,12275,1006,1124,650,1282,1548,728,1119,1132,5877,3645,4815,6816,5382,10245,7832,8847,4708,5448,3124,3294,116267440,257,232381,254085,160047,294664,359812,165837,245937,266897,1389541,849744,1112592,1497959,1225556,2237456,1753653,2022049,1059813,1162272,685367,731941,213156973,426031,465822,293419,540217,659655,304035,450885,489311,2547491,1557864,2039751,2746259,2246852,4102003,3215031,3707090,1942991,2130832,1256507,1341892,67
Indonesia,Aceh,Aceh Timur,50,542690,438912,413668,25244,4.651642742633917,1,12275,999,1111,649,1268,1538,719,1105,1124,5839,3622,4786,6762,5319,9948,7686,8678,4609,5273,3049,3193,114652486,261,231453,252237,159887,292796,358590,164707,244043,265921,1385049,846867,1108415,1490987,1216095,2194766,1733317,1999003,1046187,1138956,675345,717534,210196224,424331,462434,293127,536793,657415,301963,447412,487521,2539257,1552590,2032094,2733475,2229508,4023739,3177748,3664839,1918009,2088086,1238133,1315478,68
Indonesia,Aceh,Aceh Timur,75,542690,383888,364413,19475,3.5886049125651844,1,12275,955,1010,632,1164,1451,665,1025,1069,5571,3441,4482,6221,4552,7842,6332,7370,3804,4063,2511,2573,105099845,274,224620,234817,157009,275043,343309,155574,231097,256350,1343895,816134,1052719,1396950,1069972,1804521,1485141,1761191,895420,917710,579408,603200,192683049,411804,430498,287849,504245,629400,285219,423677,469976,2463808,1496246,1929985,2561075,1961615,3308289,2722759,3228851,1641602,1682469,1062247,1105866,69
Indonesia,Aceh,Aceh Utara,10,271159,199593,195326,4267,1.5736154802164042,1,5993,458,435,255,750,902,994,760,1599,3092,2737,2002,2091,1145,3852,3066,5450,4071,5040,3269,3816,42386343,212,117187,100611,58471,169830,214768,227429,177345,367919,669652,604294,452511,455130,258995,789850,723949,1291126,1017009,1189389,772188,837675,77708296,214842,184453,107197,311355,393742,416954,325132,674519,1227695,1107872,829604,834405,474824,1448058,1327240,2367064,1864517,2180546,1415678,1535738,70
Indonesia,Aceh,Aceh Utara,15,271159,195462,190415,5047,1.8612695872163565,1,5993,458,434,255,748,901,993,759,1599,3089,2736,2001,2089,1139,3818,3056,5425,4063,5024,3258,3801,42052927,215,117132,100541,58453,169700,214673,227226,177234,367851,669316,604187,452341,454913,258407,786213,722984,1288351,1016129,1187707,770972,835944,77097034,214741,184325,107164,311117,393567,416581,324929,674394,1227079,1107676,829291,834007,473747,1441390,1325471,2361977,1862903,2177463,1413448,1532564,71
Indonesia,Aceh,Aceh Utara,20,271159,193682,189158,4524,1.6683938205997217,1,5993,457,433,255,747,900,991,758,1598,3088,2735,2000,2087,1135,3796,3049,5406,4056,5012,3251,3790,41880620,216,117086,100439,58364,169560,214593,227016,177190,367755,669125,604068,452228,454704,258003,783849,722134,1286235,1015348,1186227,770140,834709,76781137,214658,184138,107001,310859,393421,416196,324848,674217,1226730,1107458,829084,833624,473005,1437056,1323913,2358098,1861471,2174750,1411924,1530299,72
Indonesia,Aceh,Aceh Utara,25,271159,192476,187003,5473,2.0183729841163305,1,5993,457,433,255,747,900,991,758,1597,3087,2735,1999,2086,1133,3783,3044,5398,4053,5006,3248,3784,41767592,217,117067,100388,58364,169516,214564,226986,177156,367702,669052,604020,452184,454601,257843,782674,721627,1285236,1015004,1185571,769786,833977,76573919,214622,184044,107001,310780,393368,416141,324785,674121,1226595,1107369,829003,833436,472712,1434902,1322984,2356266,1860840,2173548,1411274,1528957,73
Indonesia,Aceh,Aceh Utara,30,271159,189688,183964,5724,2.110938600599648,1,5993,457,432,255,746,899,990,756,1596,3085,2733,1998,2084,1127,3752,3032,5372,4042,4990,3239,3768,41476242,219,117026,100336,58353,169390,214447,226909,176981,367548,668821,603743,452040,454434,257120,779349,720414,1282186,1013721,1183687,768755,832103,76039777,214547,183950,106981,310549,393152,415999,324466,673838,1226173,1106863,828739,833130,471386,1428806,1320759,2350674,1858489,2170092,1409384,1525521,74
Indonesia,Aceh,Aceh Utara,50,271159,179727,170011,9716,3.5831375687327363,1,5993,455,428,253,737,894,977,749,1588,3069,2723,1991,2069,1102,3638,2979,5268,4001,4914,3196,3706,40325319,224,116778,99806,58072,168458,213841,225192,176183,366450,666714,602432,451120,452726,254123,766310,714262,1269096,1008488,1174610,763248,824110,73929751,214093,182978,106465,308839,392043,412853,323003,671825,1222309,1104460,827054,829997,465892,1404901,1309480,2326676,1848895,2153452,1399287,1510869,75
Indonesia,Aceh,Aceh Utara,75,271159,150414,138910,11504,4.242529290932627,1,5993,441,401,237,681,839,894,695,1512,2859,2564,1872,1943,973,3061,2705,4735,3733,4473,2966,3293,35823384,238,114625,95767,55383,159585,204719,211139,167667,353959,634008,577746,432812,434639,233591,679421,673374,1184133,964426,1103888,725176,753234,65676204,210147,175574,101536,292573,375318,387088,307390,648926,1162348,1059201,793488,796838,428250,1245605,1234519,2170910,1768114,2023795,1329489,1380928,76
Indonesia,Aceh,Banda Aceh,10,5904,418,243,175,2.9640921409214096,1,1,0,0,0,3,23,6,2,0,6,1,5,1,0,0,0,0,2,1,1,0,39313,94,26,17,0,333,2715,616,314,41,740,171,570,184,0,0,0,15,191,86,114,32,72074,47,31,0,611,4978,1129,576,74,1357,314,1045,337,0,0,0,27,351,157,209,58,77
Indonesia,Aceh,Banda Aceh,15,5904,329,158,171,2.8963414634146343,1,1,0,0,0,3,23,6,2,0,6,1,5,1,0,0,0,0,2,1,1,0,33141,101,26,17,0,321,2715,616,301,41,740,171,565,184,0,0,0,10,178,78,114,32,60759,47,31,0,588,4978,1129,552,74,1357,314,1035,337,0,0,0,18,326,144,209,58,78
Indonesia,Aceh,Banda Aceh,20,5904,296,146,150,2.540650406504065,1,1,0,0,0,3,23,6,2,0,6,1,5,1,0,0,0,0,2,1,1,0,30394,103,26,17,0,321,2699,616,301,41,718,171,565,184,0,0,0,10,178,78,114,32,55722,47,31,0,588,4947,1129,552,74,1316,314,1035,337,0,0,0,18,326,144,209,58,79
Indonesia,Aceh,Banda Aceh,25,5904,266,130,136,2.303523035230352,1,1,0,0,0,3,23,6,2,0,6,1,5,1,0,0,0,0,2,1,1,0,28083,106,26,17,0,321,2699,616,301,41,718,171,565,184,0,0,0,10,178,78,102,32,51486,47,31,0,588,4947,1129,552,74,1316,314,1035,337,0,0,0,18,326,144,187,58,80
Indonesia,Aceh,Banda Aceh,30,5904,241,110,131,2.2188346883468832,1,1,0,0,0,3,23,6,2,0,6,1,5,1,0,0,0,0,2,1,1,0,26095,108,26,17,0,321,2699,616,301,41,718,171,565,184,0,0,0,0,163,78,94,32,47841,47,31,0,588,4947,1129,552,74,1316,314,1035,337,0,0,0,0,298,144,173,58,81
Indonesia,Aceh,Banda Aceh,50,5904,154,63,91,1.5413279132791329,1,1,0,0,0,3,22,5,2,0,5,1,4,1,0,0,0,0,1,0,0,0,17572,114,26,17,0,285,2618,573,289,34,607,165,539,184,0,0,0,0,115,37,64,26,32215,47,31,0,522,4800,1051,529,62,1112,302,988,337,0,0,0,0,210,67,117,47,82
Indonesia,Aceh,Banda Aceh,75,5904,69,21,48,0.8130081300813009,1,1,0,0,0,2,15,3,1,0,3,1,3,1,0,0,0,0,0,0,0,0,7996,116,10,17,0,184,1857,324,143,12,327,107,337,160,0,0,0,0,33,6,14,14,14659,18,31,0,337,3405,593,262,23,599,197,619,294,0,0,0,0,61,12,25,25,83
Indonesia,Aceh,Bener Meriah,10,193068,182424,179093,3331,1.7252988584332982,1,2456,312,245,51,589,236,1013,389,232,858,751,728,865,538,1092,856,2504,1410,2003,1353,1292,49121691,269,82862,68438,13100,142621,59597,277792,107066,56375,210956,185747,196923,210404,133027,259039,193403,575180,341654,486708,343590,337460,90056434,151914,125470,24017,261471,109261,509286,196288,103354,386752,340537,361026,385740,243882,474904,354572,1054497,626365,892299,629916,618676,84
Indonesia,Aceh,Bener Meriah,15,193068,181128,177615,3513,1.819566163217105,1,2456,312,245,51,588,235,1012,388,231,857,750,727,864,537,1082,850,2490,1401,1985,1345,1285,48958847,270,82811,68397,13100,142475,59544,277721,106958,56271,210841,185614,196893,210283,132868,257749,192620,573375,340542,484458,342657,336602,89757886,151821,125394,24017,261205,109163,509155,196089,103164,386542,340292,360971,385519,243591,472540,353138,1051187,624327,888173,628205,617103,85
Indonesia,Aceh,Bener Meriah,20,193068,180377,177139,3238,1.677129301593221,1,2456,312,245,51,587,235,1012,388,230,856,749,727,863,536,1074,844,2478,1396,1973,1340,1280,48860808,271,82811,68355,13100,142424,59487,277671,106928,56229,210791,185471,196855,210213,132692,256631,191883,571817,339807,482887,341966,335943,89578148,151821,125318,24017,261110,109060,509063,196035,103087,386450,340031,360901,385390,243269,470490,351785,1048331,622980,885294,626937,615896,86
Indonesia,Aceh,Bener Meriah,25,193068,179733,176325,3408,1.7651811796879857,1,2456,311,245,51,587,235,1011,387,230,856,748,727,863,534,1067,842,2469,1391,1962,1336,1276,48776155,271,82800,68355,13100,142371,59455,277591,106899,56198,210707,185395,196845,210169,132482,255570,191542,570577,339167,481490,341418,335476,89422950,151800,125318,24017,261013,109001,508917,195981,103029,386295,339891,360883,385309,242884,468545,351160,1046058,621806,882732,625933,615039,87
Indonesia,Aceh,Bener Meriah,30,193068,178829,175630,3199,1.6569291648538338,1,2456,311,245,50,586,235,1010,387,230,855,748,727,862,533,1058,837,2459,1384,1950,1331,1272,48655363,272,82727,68345,13090,142275,59445,277503,106899,56157,210617,185341,196835,210083,132347,254371,190884,569262,338300,479816,340722,334962,89201499,151667,125298,23998,260838,108982,508755,195981,102955,386130,339793,360864,385152,242635,466347,349954,1043647,620216,879662,624657,614098,88
Indonesia,Aceh,Bener Meriah,50,193068,174157,170757,3400,1.7610375618952907,1,2456,307,240,50,574,231,1001,384,225,846,740,723,854,521,1016,808,2384,1343,1879,1297,1242,48033194,276,82238,67742,12985,140576,58956,276230,106454,55528,209470,184255,196394,209039,130712,248802,187204,559636,332941,470510,336373,330941,88060856,150771,124194,23806,257722,108085,506422,195166,101802,384028,337801,360055,383239,239638,456138,343207,1026000,610392,862601,616684,606725,89
Indonesia,Aceh,Bener Meriah,75,193068,157730,157954,-224,-0.11602129819545445,0,2456,271,220,43,491,207,915,357,202,771,677,680,796,451,844,667,1992,1158,1607,1144,1113,45544732,289,75835,64219,11801,126377,55049,261152,102221,51992,197253,174473,189577,199623,120002,221956,166757,501784,305728,430023,313235,311563,83498675,139032,117735,21635,231691,100923,478779,187405,95318,361631,319868,347558,365975,220005,406919,305720,919938,560501,788375,574264,571199,90
Indonesia,Aceh,Gayo Lues,10,544972,529672,528971,701,0.1286304617484935,1,5922,984,776,339,1121,465,855,2591,522,1784,919,721,946,996,2161,1216,2687,1665,2985,1697,1478,172083999,325,289033,234066,106888,301247,136500,241885,774634,152986,501895,267593,203952,264308,271730,552478,347834,713174,464228,839920,464650,389793,315487332,529894,429120,195961,552286,250250,443455,1420162,280475,920140,490587,373912,484565,498172,1012877,637696,1307485,851085,1539854,851858,714621,98
Indonesia,Aceh,Gayo Lues,15,544972,528167,527139,1028,0.18863354447567948,1,5922,984,776,339,1120,465,854,2590,521,1783,919,720,944,990,2149,1212,2673,1658,2976,1691,1466,171894132,325,289023,234024,106888,301019,136473,241848,774566,152940,501766,267571,203854,264151,270945,551016,347375,711393,463279,838857,463820,388393,315139242,529875,429043,195961,551867,250201,443388,1420037,280391,919904,490547,373733,484278,496732,1010196,636854,1304220,849344,1537904,850337,712053,99
Indonesia,Aceh,Gayo Lues,20,544972,527185,526307,878,0.16110919460082354,1,5922,983,775,339,1118,465,854,2589,521,1783,919,720,943,985,2131,1208,2661,1653,2965,1684,1457,171767668,326,288945,233883,106869,300855,136464,241785,774439,152891,501672,267563,203800,263965,270397,548775,346811,709855,462602,837474,462975,387151,314907391,529733,428786,195926,551567,250185,443273,1419805,280300,919732,490531,373634,483936,495727,1006088,635820,1301401,848104,1535368,848787,709778,100
Indonesia,Aceh,Gayo Lues,25,544972,526419,525012,1407,0.2581784018261489,1,5922,982,775,339,1117,464,854,2589,521,1782,919,720,942,982,2123,1206,2652,1648,2956,1680,1450,171668450,326,288887,233862,106869,300758,136415,241758,774430,152891,501606,267553,203781,263821,269948,547633,346594,708661,462010,836287,462420,386234,314725491,529626,428747,195926,551389,250095,443222,1419789,280300,919611,490513,373598,483672,494904,1003994,635423,1299211,847018,1533192,847770,708095,101
Indonesia,Aceh,Gayo Lues,30,544972,525181,523924,1257,0.2306540519512929,1,5922,982,774,339,1117,464,853,2589,521,1781,919,719,940,976,2110,1204,2638,1641,2945,1675,1442,171504414,327,288816,233829,106869,300725,136405,241728,774411,152891,501519,267481,203731,263570,269137,545954,346247,706839,461093,834922,461741,385228,314424759,529497,428687,195926,551329,250076,443167,1419753,280300,919451,490382,373506,483211,493417,1000915,634787,1295872,845338,1530691,846525,706251,102
Indonesia,Aceh,Gayo Lues,50,544972,517726,515873,1853,0.34001746878738726,1,5922,976,771,339,1101,462,849,2581,519,1769,916,713,925,943,2023,1174,2549,1600,2864,1630,1384,170488516,329,287998,233313,106796,298482,136058,241124,773143,152576,499802,267089,202866,261738,264955,534880,342521,695547,455638,824366,456058,377662,312562279,527996,427741,195792,547216,249440,442060,1417429,279723,916304,489663,371920,479853,485750,980614,627955,1275170,835337,1511338,836106,692381,103
Indonesia,Aceh,Gayo Lues,75,544972,495490,493258,2232,0.4095623261378566,1,5922,925,735,330,996,442,799,2524,498,1670,880,676,872,818,1686,1059,2211,1429,2577,1425,1187,166756356,337,278412,226895,105154,280207,132535,232637,762340,149198,482582,260905,196757,253506,246742,485615,325568,644624,428952,780086,425004,346994,305719986,510421,415974,192782,513713,242981,426501,1397624,273530,884734,478326,360722,464762,452360,890295,596875,1181811,786412,1430158,779175,636156,104
Indonesia,Aceh,Langsa,10,19661,11755,11016,739,3.758710136819084,1,273,30,63,45,95,16,24,41,203,388,474,384,390,146,207,213,641,587,415,72,46,1839373,156,6459,13767,9408,18703,3301,4129,7855,46184,87565,109660,86207,83367,32917,40792,43065,139180,125034,82343,11657,7622,3372184,11842,25239,17248,34288,6052,7570,14400,84671,160535,201044,158046,152839,60348,74785,78952,255164,229229,150962,21372,13974,105
